"removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle","tag","date_challenged","year_challenged","month_challenged","challenge_n"
0,0,2,1,2.33804213135069,0,421,"Walker, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Color Purple, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,438,"Draper, Sharon","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Copper Sun","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,452,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Crank","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,477,"McCormick, Patricia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Cut","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,518,"Kilbourne, Christina","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Dear Jo","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,565,"Fraustino, Lisa Rowe","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Don't Cramp My Style","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,607,"Mackler, Carolyn","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Earth, My Butt and Other Big Round Things, The","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,608,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"East of Eden","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,635,"Jensen, Derrick","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Endgame","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,636,"Brown, Sandra","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Envy","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,644,"Bainbridge, Beryl","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Every Many for Himself","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,682,"Anderson, M.T.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Feed","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,711,"Hemingway, Ernest","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"For Whom the Bell Tolls","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,712,"Blume, Judy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Forever","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,716,"Lowry, Lois","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Giver, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,723,"Baldwin, James","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Go Tell it on the Mountain","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,724,"Sanchez, Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"God Box, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,725,"Rylant, Cynthia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"God Went to Beauty School","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,730,"Pullman, Philip","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Golden Compass, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,733,"Mitchell, Margaret","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Gone With the Wind","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,745,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Grapes of Wrath, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,750,"Fitzgerald, F. Scott","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Great Gatsby, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,855,"Atwood Margaret","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Handmaids, Tale, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,857,"Holmes, Melisa","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Hang-Ups, Hook-Ups, and Holding Out","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,903,"Fielding, Henry","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"History of Tom Jones, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,933,"Marks, Graham","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"How It Works","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,935,"Alvarez, Julia","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"How the Garcia Girls Lost Their Accents","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,952,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"I Am the Cheese","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,957,"Duncan, Lois","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"I Know What You Did Last Summer","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,971,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Identical","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,980,"Bradbury, Ray","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Illustrated Man, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,981,"Hopkins, Ellen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Impulse","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,997,"Lynch, Chris","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Inexcusable","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1036,"Davidson, Dana","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Jason & Kyra","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1060,"Sinclair, Upton","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Jungle, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1069,"Peters, Julie Anne","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Keeping You A Secret","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1090,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Kissing Kate","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1092,"Hosseini, Khaled","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Kite Runner, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1103,"Cooper, James Fenimore","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Last of the Mohicans, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1174,"Green, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Looking for Alaska","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1183,"Cart, Michael","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Love & Sex","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1195,"Sebold, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Lovely Bones, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1199,"Sebold, Alice","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Lucky","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1201,"Peters, Julie Anne","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Luna","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1228,"Koertge, Ron","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Margaux With An X","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1237,"Bradbury, Ray","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Martian Chronicles, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1245,"Jahn-Clough, Lisa","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Me, Penelope","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,993,"Collier, James Lincoln","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"My Brother Sam Is Dead","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1008,"Picoult, Jodi","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"My Sister's Keeper","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1014,"Mailer, Norman","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Naked and the Dead, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1026,"Wright, Richard","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Native Son","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1032,"Dayton, Gail","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"New Blood","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1041,"Conrad, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Nigger of the Narcissus, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1387,"Gallo, Donald R.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"On the Fringe","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1393,"Kesey, Ken","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"One Flew Over the Cuckoo's Nest","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1434,"Chbosky, Stephen","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Perks of Being a Wallflower, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1476,"McDaniel, Lurlene","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Prey","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1492,"Updike, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rabbit (series)","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1502,"Sanchez,Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rainbow High","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1507,"Malouf, David","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ransom","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1511,"Hillmer, Timothy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ravenhill","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1528,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rhymes With Witches","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1557,"Shaw, Susan","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Safe","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1622,"Meyers, Walter Dean","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Shooter","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1624,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Short Novels of John Steinbeck","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1662,"Sanchez, Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"So Hard to Say","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1673,"Lawrence, D.H.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sons and Lovers","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1684,"Anderson, Laurie Halse","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Speak","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1699,"Grove, Vicki","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Starplace, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1740,"Hemingway, Ernest","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sun Also Rises, The","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1772,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenderness","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1773,"Picoult, Jodi","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenth Circle, The","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1779,"Hurston, Zora Neale","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Their Eyes Were Watching God","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1794,"Asher, Jay","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Thirteen Reasons Why","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1800,"Ellis, Ann Dee","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"This Is What I Did","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1815,"Jones, Carrie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tips On Having A Gay (Ex) Boyfriend","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1818,"Lee, Harper","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"To Kill A Mockingbird","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1849,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"TTFN","not_rmvd",2009-11-09,2009,11,1
0,1,2,1,2.33804213135069,0,1849,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"TTYL","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1861,"Meyer, Stephenie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Twilight (series)","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1871,"Joyce, James","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ulysses","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1944,"Giles, Gail","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"What Happened to Cass McBride?","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1972,"Mazer, Norma Fox","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"When She Was Good","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,1981,"Bruchac, Joseph","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Whisper In the Dark","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,2033,"Davis, Amanda","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wonder When You'll Miss Me","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,2041,"Spinelli, Jerry","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Wringer","not_rmvd",2009-11-09,2009,11,1
0,0,2,1,2.33804213135069,0,718,"Walls, Jeannette","PA",0,4218,-1.62372986369269,3525,0,1,0,0,"Glass Castle, The","not_rmvd",2009-08-26,2009,8,1
0,0,2,1,2.33804213135069,0,1393,"Kesey, Ken","PA",0,4218,-1.62372986369269,3212,0,0,0,0,"One Flew Over the Cuckoo's Nest","not_rmvd",2008-10-17,2008,10,1
0,0,2,0,2.33804213135069,0,1659,"Stine, R.L.","PA",0,4218,-1.62372986369269,3080,0,0,0,1,"Snowman, The","not_rmvd",2008-06-07,2008,6,1
0,0,2,0,2.33804213135069,1,503,"Hamilton, Laurell K.","PA",0,4218,-1.62372986369269,2699,0,0,0,0,"Danse Macabre","not_rmvd",2007-05-23,2007,5,1
0,0,2,0,2.33804213135069,0,1668,"Levy, Elizabeth","PA",0,4218,-1.62372986369269,2136,1,0,0,0,"Something Queer at the Haunted School","not_rmvd",2005-11-06,2005,11,1
0,0,2,0,2.33804213135069,0,1840,"YMCA","PA",0,4218,-1.62372986369269,840,1,0,0,0,"Triathalon","not_rmvd",2002-04-20,2002,4,1
0,0,2,0,2.33804213135069,0,1012,NA,"PA",0,4218,-1.62372986369269,480,0,0,0,0,"Mythology","not_rmvd",2001-04-25,2001,4,1
0,0,11.2,0,-1.56195786864932,1,938,"Clarke, Will","RI",0,8141,1.57627013630731,3014,0,1,0,0,"How to Kill A Boy That Nobody Likes","not_rmvd",2008-04-02,2008,4,1
0,0,11.2,0,-1.56195786864932,1,1966,"Clarke, Will","RI",0,8141,1.57627013630731,3014,0,1,0,0,"When I Was A Loser","not_rmvd",2008-04-02,2008,4,1
1,0,11.2,1,-1.56195786864932,1,12,"Pelzer, Dave","RI",0,8141,1.57627013630731,3707,0,0,0,0,"A Child Called ""It""","rmvd",2010-02-24,2010,2,1
0,0,-7.8,0,-3.26195786864932,1,1568,"Wittlinger, Ellen","SC",0,-2191.5,-3.62372986369269,2404,0,1,0,0,"Sandpiper","not_rmvd",2006-08-01,2006,8,1
1,1,-7.8,1,-3.26195786864932,1,1849,"Myracle, Lauren","SC",0,-2191.5,-3.62372986369269,3544,0,1,0,0,"TTYL","rmvd",2009-09-14,2009,9,1
1,0,-7.8,0,-3.26195786864932,0,591,"Greene, Bette","SC",0,-2191.5,-3.62372986369269,832,0,1,1,1,"Drowning of Stephen Jones, The","rmvd",2002-04-12,2002,4,1
0,0,-7.8,1,-3.26195786864932,1,607,"Mackler, Carolyn","SC",0,-2191.5,-3.62372986369269,3191,0,1,0,0,"Earth, My Butt and Other Big Round Things, The","not_rmvd",2008-09-26,2008,9,1
1,0,-7.8,0,-3.26195786864932,0,754,"Hartinger, Brent","SC",0,-2191.5,-3.62372986369269,1782,0,1,1,0,"Geography Club","rmvd",2004-11-17,2004,11,1
1,1,-7.8,0,-3.26195786864932,0,1941,"Crutcher, Chris","SC",0,-2191.5,-3.62372986369269,1780,0,0,0,0,"Whale Talk","rmvd",2004-11-15,2004,11,1
0,0,-7.8,1,-3.26195786864932,1,148,"Rennison, Louise","SC",1,-2191.5,-3.62372986369269,3613,0,0,0,0,"Angus, Thongs, and Full Frontal Snogging","not_rmvd",2009-11-22,2009,11,1
1,0,-7.8,1,-3.26195786864932,0,722,"Anonymous","SC",0,-2191.5,-3.62372986369269,3220,0,1,0,0,"Go Ask Alice","rmvd",2008-10-25,2008,10,1
1,1,-7.8,0,-3.26195786864932,0,716,"Lowry, Lois","SC",0,-2191.5,-3.62372986369269,600,0,0,0,0,"Giver, The","rmvd",2001-08-23,2001,8,1
0,0,-7.8,1,-3.26195786864932,0,1385,"Duncan, Lois","SC",0,-2191.5,-3.62372986369269,3684,0,0,0,0,"On the Edge:  Stories At the Brink","not_rmvd",2010-02-01,2010,2,1
0,0,-7.8,1,-3.26195786864932,1,1909,"Dickey, Eric Jerome","SC",0,-2191.5,-3.62372986369269,3638,0,0,0,0,"Waking with Enemies","not_rmvd",2009-12-17,2009,12,1
0,0,-7.8,1,-3.26195786864932,1,1137,"Lawrence, Iain","SC",0,-2191.5,-3.62372986369269,3294,0,0,0,0,"Lightkeeper's Daughter, The","not_rmvd",2009-01-07,2009,1,1
0,0,-7.8,0,-3.26195786864932,0,1020,"Herron, Carolivia","SC",0,-2191.5,-3.62372986369269,2400,0,0,0,0,"Nappy Hair","not_rmvd",2006-07-28,2006,7,1
0,0,-7.8,0,-3.26195786864932,0,374,"Salinger, J.D.","SC",0,-2191.5,-3.62372986369269,660,0,1,0,0,"Catcher in the Rye, The","not_rmvd",2001-10-22,2001,10,1
0,1,-7.8,0,-3.26195786864932,0,1069,"Steinbeck, John","SC",0,-2191.5,-3.62372986369269,480,0,0,0,0,"Of Mice and Men","not_rmvd",2001-04-25,2001,4,1
1,0,-8.9,1,5.03804213135068,1,1726,"Schrag, Ariel","SD",0,785,-2.52372986369269,3291,0,1,0,0,"Stuck in the Middle:  Seventeen Comics from an Unpleasant Age","rmvd",2009-01-04,2009,1,1
0,0,-8.9,0,5.03804213135068,1,656,"Cooney, Caroline B.","SD",1,785,-2.52372986369269,2378,0,0,0,0,"Face on the Milk Carton, The","not_rmvd",2006-07-06,2006,7,1
0,0,-8.9,0,5.03804213135068,1,768,"Roberts, J.R.","SD",0,785,-2.52372986369269,1050,0,0,0,0,"Gunsmith: Mississippi Massacre, The","not_rmvd",2002-11-16,2002,11,1
1,0,-8.7,0,-3.66195786864931,1,713,"Brashares, Ann","TN",0,-2995.5,-4.42372986369269,1800,0,1,0,0,"Sisterhood of the Traveling Pants, The","rmvd",2004-12-05,2004,12,1
0,0,-8.7,0,-3.66195786864931,0,1270,"Pascal, Francine","TN",0,-2995.5,-4.42372986369269,1718,0,1,0,1,"Missing","not_rmvd",2004-09-14,2004,9,1
1,1,-8.7,0,-3.66195786864931,0,1702,"Crutcher, Chris","TN",0,-2995.5,-4.42372986369269,2474,0,1,0,0,"Staying Fat for Sarah Byrnes","rmvd",2006-10-10,2006,10,1
0,0,-8.7,0,-3.66195786864931,1,1223,"Gravett, Paul","TN",0,-2995.5,-4.42372986369269,1924,0,0,0,0,"Manga: Sixty Years of Japanese Comics","not_rmvd",2005-04-08,2005,4,1
0,0,-8.7,0,-3.66195786864931,0,1936,"Overend, Jenni","TN",0,-2995.5,-4.42372986369269,1924,0,0,0,0,"Welcome with Love","not_rmvd",2005-04-08,2005,4,1
0,0,-8.7,0,-3.66195786864931,1,1643,"Vonnegut, Kurt","TN",0,-2995.5,-4.42372986369269,480,0,1,0,0,"Slaughterhouse-Five","not_rmvd",2001-04-25,2001,4,1
1,1,-8.7,0,-3.66195786864931,0,143,"Parnell, Peter and Justin Richardson","TN",0,-2995.5,-4.42372986369269,2928,0,0,1,0,"And Tango Makes Three","rmvd",2008-01-07,2008,1,1
1,0,-8.7,0,-3.66195786864931,0,1628,"Hesse, Herman","TN",0,-2995.5,-4.42372986369269,2397,0,0,0,0,"Siddhartha","rmvd",2006-07-25,2006,7,1
1,1,-8.7,0,-3.66195786864931,0,895,"Blume, Judy","TN",0,-2995.5,-4.42372986369269,990,0,0,0,0,"Here's to You, Rachel Robinson","rmvd",2002-09-17,2002,9,1
0,0,-8.7,1,-3.66195786864931,0,752,"Mukerji, Dhan Gopal","TN",0,-2995.5,-4.42372986369269,3860,0,0,0,0,"Gay-Neck:  The Story of a Pigeon","not_rmvd",2010-07-27,2010,7,1
0,1,-8.7,0,-3.66195786864931,0,143,"Parnell, Peter and Justin Richardson","TN",0,-2995.5,-4.42372986369269,2399,0,0,1,0,"And Tango Makes Three","not_rmvd",2006-07-27,2006,7,1
0,0,-8.7,0,-3.66195786864931,0,756,"Gardner, John","TN",0,-2995.5,-4.42372986369269,480,0,0,0,0,"Grendel","not_rmvd",2001-04-25,2001,4,1
0,0,-8.7,0,-3.66195786864931,0,16,"Rice, Christopher","TN",0,-2995.5,-4.42372986369269,355,0,0,0,0,"A Density of Souls","not_rmvd",2000-12-21,2000,12,1
0,0,-20.2,0,8.13804213135069,0,1001,"Klein, Norma","UT",0,12735.5,2.07627013630731,480,0,0,0,0,"My Life as a Body","not_rmvd",2001-04-25,2001,4,1
1,1,-1.7,0,1.93804213135068,1,1025,"Harris, Robie","VA",0,11296,5.47627013630731,2014,0,0,1,0,"It's Perfectly Normal","rmvd",2005-07-07,2005,7,1
0,0,-1.7,0,1.93804213135068,1,1161,"Hernandez, Gilbert and Jaime Hernandez","VA",1,11296,5.47627013630731,2386,0,0,1,0,"Locas In Love","not_rmvd",2006-07-14,2006,7,1
0,0,-1.7,0,1.93804213135068,1,1816,"Black, Holly","VA",0,11296,5.47627013630731,3090,0,1,0,0,"Tithe: A Modern Faerie Tale","not_rmvd",2008-06-17,2008,6,1
1,0,-1.7,1,1.93804213135068,1,1698,"Dark Horse Comics","VA",0,11296,5.47627013630731,3669,0,0,0,0,"Star Wars:  Return of the Jedi II","rmvd",2010-01-17,2010,1,1
1,0,-1.7,0,1.93804213135068,1,657,"Cole, Brock","VA",0,11296,5.47627013630731,2913,0,0,0,0,"Facts Speak for Themselves, The","rmvd",2007-12-23,2007,12,1
1,0,-1.7,0,1.93804213135068,1,1448,"Follet, Ken","VA",0,11296,5.47627013630731,510,0,0,0,1,"Pillars of the Earth, The","rmvd",2001-05-25,2001,5,1
0,0,-1.7,1,1.93804213135068,1,786,"American Medical Association","VA",0,11296,5.47627013630731,3391,0,0,0,0,"Girls Guide to Becoming a Teen","not_rmvd",2009-04-14,2009,4,1
0,0,-1.7,1,1.93804213135068,0,1130,"Frank, E.R.","VA",0,11296,5.47627013630731,3191,0,0,0,0,"Life Is Funny","not_rmvd",2008-09-26,2008,9,1
0,0,-1.7,1,1.93804213135068,1,1191,"Sellers, M.R.","VA",0,11296,5.47627013630731,3191,1,0,0,0,"Love is the Bond","not_rmvd",2008-09-26,2008,9,1
0,0,-1.7,0,1.93804213135068,0,1484,"Aki, Katsu","VA",0,11296,5.47627013630731,3080,0,0,0,0,"Psychic Academy Series","not_rmvd",2008-06-07,2008,6,1
0,0,-1.7,0,1.93804213135068,0,148,"Rennison, Louise","VA",0,11296,5.47627013630731,2387,0,0,0,0,"Angus, Thongs, and Full Frontal Snogging","not_rmvd",2006-07-15,2006,7,1
0,0,-1.7,0,1.93804213135068,1,316,"Paterson, Katherine","VA",0,11296,5.47627013630731,1917,0,1,0,0,"Bridge to Terabithia","not_rmvd",2005-04-01,2005,4,1
0,0,-1.7,0,1.93804213135068,1,1657,"Guterson, David","VA",0,11296,5.47627013630731,1917,0,0,0,0,"Snow Falling on Cedars","not_rmvd",2005-04-01,2005,4,1
1,0,-1.7,NA,1.93804213135068,0,1148,"Dupuy, Diane","VA",0,11296,5.47627013630731,NA,0,1,0,0,"Little Girl Who Did<U+0085>What?, The","rmvd",NA,NA,NA,1
1,0,-1.7,0,1.93804213135068,0,203,"Kingsolver, Barbara","VA",0,11296,5.47627013630731,510,0,0,0,0,"Bean Trees, The","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,252,"Anaya, Rudolfo","VA",0,11296,5.47627013630731,510,0,0,0,0,"Bless Me, Ultima","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,935,"Alvarez, Julia","VA",0,11296,5.47627013630731,510,0,0,0,0,"How the Garcia Girls Lost Their Accents","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,953,"Straight, Susan","VA",0,11296,5.47627013630731,510,0,0,0,0,"I Been In Sorrows Kitchen and Licked All the Pots","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1082,"Bulter, Octavia","VA",0,11296,5.47627013630731,510,0,0,0,0,"Kindred","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1085,"Renault, Mary","VA",0,11296,5.47627013630731,510,0,0,0,0,"King Must Die, The","rmvd",2001-05-25,2001,5,1
1,0,-1.7,0,1.93804213135068,0,1429,NA,"VA",0,11296,5.47627013630731,510,0,0,0,0,"Paula","rmvd",2001-05-25,2001,5,1
